_bucket,id,ruling_id,source,issuing_country,jurisdiction,hs6,hs_code,chapter,product_name,material,material_composition,product_form,intended_use,conditional_rules,ruling_date,valid_from,valid_to,status,language,confidence_score,needs_manual_review,keywords,categories,collection,review_verdict,review_issue_category,review_notes
low_conf,565810,NLRTD-2006-001698,eu_ebti,NL,EU,391732,3917323900,39,"Een rietje, met aan de bovenzijde bevestigt een figuurtje van kunststof, zijnde een naadloze voorgevormde buis van een harde kunststof met een dwarsdoorsnede van ongeveer 0,7 cm. Het produkt is bestem",,,,,,,2006-05-16,1900-01-01,expired,nl,0.52,false,"[""FOR LIQUIDS"",""HARD"",""LEMONADE"",""OF PLASTICS"",""STRAWS"",""FOR DRINKING BEVERAGES"",""TUBES""]",,,,,
low_conf,565811,DEM/2583/06-1,eu_ebti,DE,EU,850431,85043180000,85,"Ringkerntransformator, - elektrischer Trockentransformator mit Anschlusskabel, - mit einer Leistung von 177 Watt, - zur Spannungsreduzierung in Mikrosteuergeräten für Dentallabore. ""Elektrischer Tran",,,,,,,2006-04-13,1900-01-01,expired,de,0.52,false,"[""ELECTRIC"",""TRANSFORMERS""]",,,,,
low_conf,565817,GB114464002,eu_ebti,GB,EU,400811,4008110090,40,NEOPRENE CELLULAR RUBBER BLENDED WITH  SCS METAL AND  TITANIUM LINED COMPOSITION. COVERED ON ONE FACE ONLY   WITH JERSEY FABRIC WHICH IS CONSIDERED TO BE FOR REINFORCEMENT PURPOSES IN SHEET FORM.THE T,rubber,,,textile,,,2005-09-08,2008-12-31,expired,en,0.59,false,"[""CELLULAR"",""COVERED"",""OF RUBBER"",""TEXTILE""]",,,,,
low_conf,565818,GB114517987,eu_ebti,GB,EU,390760,3907608020,39,"THE PRODUCT IS AN OXYGEN SCAVENGING CONCENTRATE OBTAINED FROM POLYETHYLENE TEREPHTHALATE (A POLYMER OF BENZENEDICARBOXYLIC ACIDS, ETHYLENE GLYCOL AND HYDROXYL SUBSTITUTED POLYBUTADIENE). THIS POLYESTE",polyester,,,,,,2005-09-14,2008-12-31,expired,en,0.59,false,"[""CONCENTRATE"",""COPOLYMER"",""POLYESTER""]",,,,,
low_conf,565819,GB114627978,eu_ebti,GB,EU,391990,3919901090,39,PLASTIC PROTECTIVE COVER LABEL MADE FROM POLYETHYLENE TEREPHTHALATE.,plastic,,,,,,2005-10-24,2008-12-31,expired,en,0.59,false,"[""LABEL"",""OF POLYETHYLENE TEREPHTHALATE""]",,,,,
low_conf,565820,GB114876167,eu_ebti,GB,EU,391990,3919901090,39,"INVISIBLE MOUNTS, FLAT PLASTIC SELF ADHESIVE SHAPED STICKERS ON A ROLL, FOR USE IN PHOTO ALBUMS, SCRAP BOOKS ETC.",plastic,,,,,,2005-12-12,2008-12-31,expired,en,0.59,false,"[""AS ROLLS"",""FLAT"",""OF PLASTIC"",""SELF ADHESIVE"",""SHAPED""]",,,,,
low_conf,565821,GB114878945,eu_ebti,GB,EU,390760,3907608020,39,"AMOSORB DFC 5105 OXYGEN SCAVENGING CONCENTRATE IS A COPOLYMER OBTAINED FROM POLYETHYLENE TEREPHTHALATE (A POLYMER OF BENZENEDICARBOXYLIC ACIDS, ETHYLENE GLYCOL AND HYDROXYL  SUBSTITUTED POLYBUTADIENE)",polyester,,,,,,2005-12-14,2008-12-31,expired,en,0.59,false,"[""COPOLYMER CONCENTRATE"",""POLYETHYLENE TEREPHTHALATE""]",,,,,
low_conf,565822,GB114974266,eu_ebti,GB,EU,391732,3917321090,39,"Silicone flexible tubing. Seamless, not reinforced or otherwise combined with other materials. Having a burst pressure of less than 27.6 MPa. For use in scientific, medical and industrial instruments.",silicone,,,industrial,,,2006-02-20,2008-12-31,expired,en,0.59,false,"[""FLEXIBLE"",""MEDICAL TUBING"",""OF PLASTIC"",""OF SILICONE"",""SEAMLESS""]",,,,,
low_conf,565823,GB115076691,eu_ebti,GB,EU,391990,3919901090,39,ADHESIVE PADS MADE OF SILICONE CUT TO SHAPES TO ATTACH SWITCHES TO ANY SURFACE,silicone,,,,,,2006-01-18,2008-12-31,expired,en,0.59,false,"[""ADHESIVE PAD"",""CUT TO SHAPE"",""SILICONE""]",,,,,
low_conf,565824,GB115262893,eu_ebti,GB,EU,391732,3917329990,39,"ALICE BAND BUDDIES, CLEAR FLEXIBLE PVC TUBING WITH A SINGLE SPLIT ALONG ONE SIDE.",pvc,,,,,,2006-03-14,2008-12-31,expired,en,0.59,false,"[""FLEXIBLE"",""IN TUBULAR FORM"",""OF PVC""]",,,,,
low_conf,565825,GB115366680,eu_ebti,GB,EU,711620,7116209090,71,"NECKLACE OF BASE METAL WITH A DIAMOND SET IN IT FOR A CHILD TO WEAR. PACKAGED WITH A CERTIFICATE THAT VERIFIES THE AUTHENTICITY OF THE DIAMOND. THIS NECKLACE IS PACKAGED WITH A DOLL AND ACCESSORIES,",,,,toy,,,2006-03-31,2008-12-31,expired,en,0.52,false,"[""FOR CHILDREN"",""NECKLACES"",""OF BASE METALS"",""OF DIAMOND""]",,,,,
low_conf,565827,DEHH/2020/08-1,eu_ebti,DE,EU,392640,39264000,39,"Die Ware stellt einen nach vorn gebeugten Zwerg auf einem als Grasfläche strukturierten Sockel dar, der auf dem Rücken ein stilisiertes Holzfass trägt.  Das ca. 10,5 x 14, 5 x 24,7 cm (L x B X H) gro",,,,accessories,,,2008-12-19,2014-12-18,expired,de,0.56,false,"[""CASKS"",""OF PLASTICS"",""POTS"",""WITH PLASTIC""]",,,,,
low_conf,565830,DEF/5137/08-1,eu_ebti,DE,EU,621710,62171000,62,"Gürtel (Bekleidungszubehör), siehe beigefügtes Foto, - mit einer Breite von 7,5 cm und einer Länge von 70 cm, - mit einer Schauseite aus einer Applikationsstickerei der Position 5810 mit aufgestickten",,,,,,,2008-09-08,2014-09-07,expired,de,0.56,false,"[""BELTS"",""CLOTHING ACCESSORIES"",""EMBROIDERY"",""MADE UP""]",,,,,
low_conf,565832,DEF/5139/08-1,eu_ebti,DE,EU,610910,61091000,61,"Modisches Unterhemd, sog. Mädchen-Shirt mit angedeuteter Jacke, Artikel TKI 800207141, Größe M (152),  siehe beigefügtes Foto, - aus 0,6 mm dicken, leichten, bedruckten Gewirken aus laut Antrag 100% B",,,,clothing,,,2008-09-08,2014-09-07,expired,de,0.56,false,"[""OF COTTON"",""TOPS"",""TWO-LAYERED"",""VESTS"",""UNDERGARMENTS""]",,,,,
low_conf,565834,DEF/5141/08-1,eu_ebti,DE,EU,621142,62114290,62,"Andere Kleidung, Art. TKI 800207142, Größe 34 - 36, siehe Foto - aus 0,7 mm dicken, einfarbigen Geweben aus laut Antrag 100 % Baumwolle, - ungefüttert, - weit oberhalb der Taille endend (Rückenlänge 2",,,,,,,2008-09-08,2014-09-07,expired,de,0.56,false,"[""FOR UNISEX"",""OF COTTON"",""OF WOVEN FABRIC""]",,,,,
low_conf,565835,DEF/5142/08-1,eu_ebti,DE,EU,610620,61062000,61,"Bluse, sog. Damen Shirt, Art. TKI 800207143, Größe 44/46, siehe Foto, - aus 0,7 mm dicken (somit leichten), schwarz mit Blumenmuster bedruckten Gewirken aus laut Antrag 95%   Viskose (künstliche Chemi",,,,clothing,,,2008-09-08,2014-09-07,expired,de,0.56,false,"[""BLOUSES"",""FINE KNIT FABRICS"",""FOR UNISEX"",""WITHOUT FASTENING"",""WITHOUT OPENING""]",,,,,
low_conf,565839,DEM/4589/08-1,eu_ebti,DE,EU,210610,21061020,21,"Pekmez Traubenirup Etikettiertes Original-Glas (400 g), mit der Aufschrift ""Pekmezi, Traubensirup"" und weiteren Angaben zu den Zu- taten und zu dem Hersteller (mehrsprachig). Inhalt: Dunkelbrauner, k",,,,,,,2008-09-23,2008-12-17,expired,de,0.56,false,"[""AS SYRUPS"",""FOOD PREPARATION"",""GLUCOSE"",""SUGARS""]",,,,,
low_conf,565840,FR-PRO-2008-000039,eu_ebti,FR,EU,621710,62171000,62,"ARTICLE CONFECTIONNE, DE TYPE BAVOIR, EN NONTISSE ENDUIT SUR UNE SEULE FACE. IL S'ATTACHE AUTOUR DU COU AU MOYEN DE DEUX LANIERES.",,,,,,,2008-12-12,2014-12-11,expired,fr,0.56,false,"[""BIBS"",""MADE UP"",""OF NONWOVEN"",""STRAPS""]",,,,,
low_conf,565847,DEF/5144/08-1,eu_ebti,DE,EU,620452,62045200,62,"Latzrock für Mädchen, Art. TKI 800207144, Größe 92 (keine Kleidung für Kleinkinder), siehe Foto - aus 0,8 mm dicken, buntgewebten Geweben aus laut Antrag 100% Baumwolle, - den halben Oberschenkel bede",,,,clothing,,,2008-09-08,2014-09-07,expired,de,0.56,false,"[""BIB-TOP PINAFORE DRESSES"",""COTTON"",""FOR GIRLS"",""SKIRTS"",""WITH BIB"",""WITH POCKET"",""WOVEN FABRICS""]",,,,,
low_conf,565848,DEHH/2103/06-1,eu_ebti,DE,EU,392490,39249090000,39,"""Eiskugelbeutel"" Die Ware dient als Haushaltsartikel der Herstellung von Eiskugeln.  Er besteht aus beutelartig verschweißten Kunststofffolien (etwa 38 x 18 cm),  die in gleichmäßige Kammern aus Kreis",,,,,,,2006-12-08,1900-01-01,expired,de,0.52,false,"[""FOILS"",""OF PLASTICS"",""PLASTIC SHEETS"",""POLYETHYLENE""]",,,,,
low_conf,565949,AT2005/000007,eu_ebti,AT,EU,110620,1106209090,11,"Beiges- bis leicht bräunlichfarbenes Pulver der getrockneten Wurzelknolle Yacon (Smallanthus sonchifolius), zur menschlichen Ernährung dienend.",,,,,,,2005-02-08,2008-12-31,expired,de,0.52,false,"[""AS POWDER"",""DRIED"",""ROOTS""]",,,,,
low_conf,565853,DEM/6055/08-1,eu_ebti,DE,EU,854370,85437090,85,"Elektrische Zigarette, - aus einem elektronischen Gerät mit mikroelektronischer Schaltung, hochempfindlichem   Sensor, Kammer für die Aufnahme einer wiederaufladbaren Batterie und Kammer für die   Auf",,,,,,,2008-12-01,2014-11-30,expired,de,0.56,false,"[""CIGARETTES"",""CIGARS"",""ELECTRIC"",""ELECTRONIC"",""SMOKING PIPES""]",,,,,
low_conf,565854,DEM/6072/08-1,eu_ebti,DE,EU,854390,85439000,85,"Zerstäuberpatrone, - aus saugfähigen Material (getränkt mit einer nikotinhaltigen Lösung) und Heizdraht in   einem, dem Filtermundstück einer Zigarette nachempfundenen Kunststoffkörper mit   Loch und",,,,,,,2008-12-01,2014-11-30,expired,de,0.56,false,"[""CIGARETTES"",""CIGARS"",""ELECTRIC"",""ELECTRONIC"",""SECTIONS""]",,,,,
low_conf,566607,FR-E4-2005-001226,eu_ebti,FR,EU,190110,1901100090,19,LAIT INFANTILE CONDITIONNE POUR LA VENTE AU DETAIL EN BOITE DE 900GR,,,,,,,2005-04-07,2008-12-31,expired,fr,0.52,false,"[""MILK""]",,,,,
low_conf,565870,DEM/6234/08-1,eu_ebti,DE,EU,847150,84715000,84,"Internes DVD-Laufwerk - aus Laserabtast- und Laserschreibsystem, Antriebsmotor, Medienschublade,   S-ATA-Interface und Bedienelementen in einem Einbaugehäuse   (Abmessungen: 148 x 170 x 42 mm), - zum",,,,,,,2008-12-04,2014-12-03,expired,de,0.56,false,"[""COMPUTERS"",""DIGITAL"",""DISC STORAGE UNITS""]",,,,,
low_conf,565872,DEM/6238/08-1,eu_ebti,DE,EU,847150,84715000,84,"Internes DVD-Laufwerk - aus Laserabtast- und Laserschreibsystem, Antriebsmotor, Medienschublade,   S-ATA-Interface und Bedienelementen in einem Einbaugehäuse   (Abmessungen: 148 x 180 x 42,3 mm), - zu",,,,,,,2008-12-04,2014-12-03,expired,de,0.56,false,"[""COMPUTERS"",""DIGITAL"",""DISC STORAGE UNITS""]",,,,,
low_conf,565873,DEM/6252/08-1,eu_ebti,DE,EU,852872,85287220,85,"Tragbares Fernsehempfangs- und Funknavigationsgerät - aus einem DVB-T Tuner, Signalelektronik mit Audio-Videodecoder und D/A-Wandler,   GPS-Funknavigationsmodul, Tonfrequenzverstärker und Lautsprecher",,,,,,,2008-12-04,2014-12-03,expired,de,0.56,false,"[""RADIO NAVIGATIONAL AID APPARATUS"",""RECEPTION APPARATUS FOR TELEVISION"",""TELEVISION RECEIVERS"",""VIDEO TUNERS""]",,,,,
low_conf,565881,NLRTD-2008-001189,eu_ebti,NL,EU,000844,000844,85,"Een 4-poorts USB-hub, in een behuizing van kunststof, bedoeld om te worden aangesloten op een automatische gegevens verwerkende machine. Het artikel wordt aangeboden tezamen in een etui van textiel, m",,,,,,,2008-06-19,1900-01-01,expired,nl,0.52,false,"[""CABLES"",""COMPUTERS"",""ELECTRIC"",""IN A HOUSING"",""RECEIVERS""]",,,,,
low_conf,565882,NLRTD-2008-001189,eu_ebti,NL,EU,001186,001186,85,"Een 4-poorts USB-hub, in een behuizing van kunststof, bedoeld om te worden aangesloten op een automatische gegevens verwerkende machine. Het artikel wordt aangeboden tezamen in een etui van textiel, m",,,,,,,2008-06-19,1900-01-01,expired,nl,0.52,false,"[""CABLES"",""COMPUTERS"",""ELECTRIC"",""IN A HOUSING"",""RECEIVERS""]",,,,,
low_conf,565883,NLRTD-2008-001189,eu_ebti,NL,EU,001187,001187,85,"Een 4-poorts USB-hub, in een behuizing van kunststof, bedoeld om te worden aangesloten op een automatische gegevens verwerkende machine. Het artikel wordt aangeboden tezamen in een etui van textiel, m",,,,,,,2008-06-19,1900-01-01,expired,nl,0.52,false,"[""CABLES"",""COMPUTERS"",""ELECTRIC"",""IN A HOUSING"",""RECEIVERS""]",,,,,
low_conf,565884,NLRTD-2008-001189,eu_ebti,NL,EU,001188,001188,85,"Een 4-poorts USB-hub, in een behuizing van kunststof, bedoeld om te worden aangesloten op een automatische gegevens verwerkende machine. Het artikel wordt aangeboden tezamen in een etui van textiel, m",,,,,,,2008-06-19,1900-01-01,expired,nl,0.52,false,"[""CABLES"",""COMPUTERS"",""ELECTRIC"",""IN A HOUSING"",""RECEIVERS""]",,,,,
low_conf,565885,FR-E4-2008-002586,eu_ebti,FR,EU,711411,71141100,71,"OBJET POUR LE SERVICE DE LA TABLE, DU GENRE PORTE-HUILIER, EN ARGENT, COMPORTANT EN SON MILIEU UNE POIGNEE.  DIMENSIONS : 27 X 24 CM.",,,,furniture,,,2008-08-26,2014-08-25,expired,fr,0.56,false,"[""GOLDSMITHS WARES"",""SILVER"",""WITH HANDLE""]",,,,,
low_conf,565888,FR-E4-2008-002589,eu_ebti,FR,EU,701391,701391,70,OBJET EN CRISTAL DE FORME RONDE AVEC DES SURFACES PLANES SUR TOUT SON POURTOUR. UN DECOR REPRESENTANT DES FLEURS EST PEINT DANS LE FOND DE L'OBJET. CELUI-CI PEUT SERVIR DE PRESSE PAPIER.,,,,,,,2008-08-26,2014-08-25,expired,fr,0.52,false,"[""OF GLASS"",""ORNAMENTAL ARTICLES"",""PAPER"",""WITH DECORATION""]",,,,,
low_conf,565891,DEM/6352/08-1,eu_ebti,DE,EU,847190,84719000,84,"Kartenlesegerät, - aus einer mit aktiven und passiven Bauelementen bestückten gedruckten Schaltung in   einem Gehäuse (Abmessungen: 81 x 81 x 21 mm), kontaktlosen Chipkartenlesegerät,   Stauts-LEDs un",,,,,,,2008-12-10,2014-12-09,expired,de,0.56,false,"[""ELECTRIC"",""MAPS""]",,,,,
low_conf,565892,DEM/6164/08-1,eu_ebti,DE,EU,853225,85322500,85,"Elektrischer Festkondensator (Mittelfrequenz-Kondensator), - aus acht wassergekühlten Kunststoffkondensatoren in einem Gehäuse aus Metall mit   mehreren Anschlüssen, - mit einer Kapazität von 16,58 μF",,,,,,,2008-12-02,2014-12-01,expired,de,0.56,false,"[""CAPACITORS"",""FIXED CAPACITORS"",""SECTIONS""]",,,,,
low_conf,565899,DKDK-06-153689,eu_ebti,DK,EU,190120,190120,19,"Et fint lysebrunt pulver emballeret i detailsalgsemballage bestemt til fremstilling af bagværk efter tilsætning af fx. smør eller margarine, æg vand mm. Varen oplyses at indeholde sukker, kakao, to sl",,,,,,,2007-04-02,2013-04-01,expired,da,0.52,false,,,,,,
low_conf,565900,DK07-061673,eu_ebti,DK,EU,851830,85183095,85,"En letvægts- (115g), stereo-hovedtelefon af plast med skumpuder, størrelsesjusterbar bøjle, on/off-knap, kontrollampe for strøm, knap for lydstyrkeregulering og batterirum for to tørbatterier. Hovedte",,,,,,,2007-06-22,2013-06-21,expired,da,0.56,false,,,,,,
low_conf,565901,DK07-061721,eu_ebti,DK,EU,852871,85287119,85,Et sæt til modtagelse af digitale TV-signaler og bestemt til anvendelse i forskellige transportmidler bestående af en metalbox på 23 x 15 x 3 cm sammenpakket i detailsalgsemballage med monteringsbesla,,,,,,,2007-06-18,2013-06-17,expired,da,0.56,false,,,,,,
low_conf,565908,PLPL-WIT-2008-00929,eu_ebti,PL,EU,230110,23011000,23,"Mączka mięsno-kostna wyprodukowana m.in. z odpadów poubojowych zwierząt oraz z produktów ubocznych pochodzenia zwierzęcego; o zawartości białka powyżej 40%, zawartości popiołu poniżej 30%, zawartości",,,,,,,2008-08-29,2014-08-28,expired,pl,0.56,false,"[""ANIMAL RESIDUES"",""MISCELLANEOUS ANIMAL PRODUCTS"",""WASTE""]",,,,,
low_conf,565909,DEM/6244/08-1,eu_ebti,DE,EU,853190,85319085,85,"Abstandshalter, - in Form eines spezifisch geformten Kunststoffteils,  - zur Verwendung als Gehäuseteil (Abstandshalter für das Display) für ein Gasmess- und    warngerät zum Personenschutz. ""Teil, e",,,,,,,2008-12-04,2014-12-03,expired,de,0.56,false,"[""HOUSINGS"",""SECTIONS"",""SIGNALLING EQUIPMENT"",""VISUAL SIGNALLING APPARATUS""]",,,,,
low_conf,565910,DEM/6244/08-1,eu_ebti,DE,EU,853110,85311095,85,"Abstandshalter, - in Form eines spezifisch geformten Kunststoffteils,  - zur Verwendung als Gehäuseteil (Abstandshalter für das Display) für ein Gasmess- und    warngerät zum Personenschutz. ""Teil, e",,,,,,,2008-12-04,2014-12-03,expired,de,0.56,false,"[""HOUSINGS"",""SECTIONS"",""SIGNALLING EQUIPMENT"",""VISUAL SIGNALLING APPARATUS""]",,,,,
low_conf,565911,DEM/6254/08-1,eu_ebti,DE,EU,210690,21069098,21,"Zubereitung zur Verwendung bei der Getränkeherstellung.  Eine vertrauliche Rezeptur wurde vorgelegt. Orangefarbene, milchig-trübe Flüssigkeit; Geschmack schwach säuerlich, nicht süß. Stärke: lt. Re",,,,,,,2008-12-05,2014-12-04,expired,de,0.56,false,"[""ANTIOXIDANT"",""CITRIC ACID"",""MODIFIED"",""OILS"",""STARCHES""]",,,,,
low_conf,565913,DEM/6283/08-1,eu_ebti,DE,EU,852712,85271210,85,"Musik-System - aus einem AM/FM-Tuner mit RDS-Decoder in einem Gehäuse (Abmessungen: 434 x 73 x    284 mm) mit Display, Bedienelementen und Audioanschlüssen sowie einer Fernbedienung   und einem über K",,,,,,,2008-12-08,2014-12-07,expired,de,0.56,false,"[""AUDIO-FREQUENCY AMPLIFIERS"",""GOODS PUT UP IN SETS"",""RADIO-BROADCAST RECEIVERS"",""SOUND REPRODUCERS"",""STEREO SYSTEMS""]",,,,,
low_conf,565914,DEM/6283/08-1,eu_ebti,DE,EU,852729,85272900,85,"Musik-System - aus einem AM/FM-Tuner mit RDS-Decoder in einem Gehäuse (Abmessungen: 434 x 73 x    284 mm) mit Display, Bedienelementen und Audioanschlüssen sowie einer Fernbedienung   und einem über K",,,,,,,2008-12-08,2014-12-07,expired,de,0.56,false,"[""AUDIO-FREQUENCY AMPLIFIERS"",""GOODS PUT UP IN SETS"",""RADIO-BROADCAST RECEIVERS"",""SOUND REPRODUCERS"",""STEREO SYSTEMS""]",,,,,
low_conf,565917,DEM/6476/08-1,eu_ebti,DE,EU,210690,21069092,21,"Nahrungsergänzungsmittel; Getränkepulver auf der Basis von Mineralstoffen mit Zusatz von Zink und Vitamin C,  Zitronentee-Geschmack (mit Schwarztee-Extrakt) Blau-weiße Faltschachtel mit Aufdruck des",,,,,,,2008-12-12,2014-12-11,expired,de,0.56,false,"[""BEVERAGE POWDER"",""MINERAL SUBSTANCES"",""TEA EXTRACTS"",""VITAMIN C"",""ZINC""]",,,,,
low_conf,565919,PLPL-WIT-2008-00933,eu_ebti,PL,EU,551219,55121990,55,"Tkanina o splocie płóciennym, wykonana z włókien odcinkowych poliestrowych, barwionych. Masa powierzchniowa tkaniny wynosi 85 g/m2. Prezentowana w belach o szerokości od 160 cm do 240 cm i długości ok",,,,,,,2008-08-29,2014-08-28,expired,pl,0.56,false,,,,,,
low_conf,565930,DEM/6499/08-1,eu_ebti,DE,EU,854370,85437090,85,"Kartenlesegerät und Zutrittskontrollterminal, - aus einer mit aktiven und passiven Bauelementen und einem Schaltrelais bestückten   gedruckten Schaltung in einem Gehäuse (Abmessungen: 83 x 113 x 24 mm",,,,,,,2008-12-12,2014-12-11,expired,de,0.56,false,"[""ELECTRIC"",""RELAYS""]",,,,,
low_conf,565932,FI365/301/08,eu_ebti,FI,EU,220290,22029010,22,"Sellaisenaan nautittava hiilihapotettu limonadi, jonka ainekset ovat hiilihapotettu vesi, rypäle- ja seljamehutiivisteet, mustaherukkamehutiiviste, sokeri, luontaiset aromit ja sitruunahappo. Tuote on",,,,veterinary,,,2008-12-18,2014-12-17,expired,fi,0.56,false,"[""AERATED"",""SEASONED"",""SUGARS"",""WATER""]",,,,,
low_conf,565941,DEK/1288/08-1,eu_ebti,DE,EU,732690,73269098,73,"""Achse für Container""; es handelt sich um massive, runde Stangen (Außendurchmesser: etwa 21,5 mm) aus Stahl, verzinkt, mit einer Länge von 360 mm bis 744 mm, die zu abgesetzten Enden in Form von pilzk",,,,packaging,,,2008-08-26,2014-08-25,expired,de,0.56,false,"[""AXLES"",""BARS"",""OF STEEL""]",,,,,
low_conf,565942,DEM/4120/08-1,eu_ebti,DE,EU,847989,84798997,84,"Farbsortiersystem - aus Transportbandstrecke, ""Erkennungsbereich"" mit mehreren Reihen LEDs und    Zeilenkamera, Düsen-Ausblassystem mit Druckluftanschluss, Abscheider   und Steuerung in einem massiven",,,,,,,2008-08-25,2014-08-24,expired,de,0.56,false,"[""CONVEYOR BELTS"",""IRON"",""LED"",""PNEUMATIC""]",,,,,
low_conf,567625,FR-E4-2006-002118,eu_ebti,FR,EU,854012,8540120083,85,"TUBE CATHODIQUE MONOCHROME, UTILISE EN RETROPROJECTION, AYANT UNE DIAGONALE DE L'ECRAN DE 163.3 MM OU PLUS MAIS N'EXCEDANT PAS 182 MM, UN DIAMETRE DU COL INFERIEUR A 30MM ET UNE TENSION ANODIQUE COMPR",,,,,,,2006-04-28,2008-12-31,expired,fr,0.52,false,"[""TUBES""]",,,,,
low_conf,565943,DEM/4121/08-1,eu_ebti,DE,EU,847989,84798997,84,"Induktionssortiersystem  - aus Förderrinne, Transportbandstrecke mit Metallsensoren im ""Erkennungsbereich"",    Kopfrolle, Düsen-Ausblassystem mit Druckluftanschluss, Abscheider und Steuerung, - zur me",,,,,,,2008-08-25,2014-08-24,expired,de,0.56,false,"[""CONVEYOR BELTS"",""PNEUMATIC"",""STEELS""]",,,,,
low_conf,565944,DEM/4145/08-1,eu_ebti,DE,EU,210690,21069092,21,"Nahrungsergänzungsmittel; Kapseln mit Korallenpulver, Mineralstoffen und Vitamin C Eine Warenprobe wurde nicht vorgelegt. Die vorgelegte Kopie eines Probenetiketts gibt u. a. Informationen über die",,,,,,,2008-08-27,2014-08-26,expired,de,0.56,false,"[""AS CAPSULES"",""INULIN"",""VITAMIN C""]",,,,,
low_conf,565945,DEM/4145/08-1,eu_ebti,DE,EU,210610,21061020,21,"Nahrungsergänzungsmittel; Kapseln mit Korallenpulver, Mineralstoffen und Vitamin C Eine Warenprobe wurde nicht vorgelegt. Die vorgelegte Kopie eines Probenetiketts gibt u. a. Informationen über die",,,,,,,2008-08-27,2014-08-26,expired,de,0.56,false,"[""AS CAPSULES"",""INULIN"",""VITAMIN C""]",,,,,
low_conf,565946,DEM/4147/08-1,eu_ebti,DE,EU,210690,21069092,21,"Nahrungsergänzungsmittel; Kapseln mit Korallenpulver, Mineralstoffen und Vitamin C Eine Warenprobe wurde nicht vorgelegt. Die vorgelegte Verpackung (Originalfaltschachtel) gibt u. a. Informationen ü",,,,,,,2008-08-27,2014-08-26,expired,de,0.56,false,"[""AS CAPSULES"",""INULIN"",""VITAMIN C""]",,,,,
low_conf,565947,DEM/4147/08-1,eu_ebti,DE,EU,210610,21061020,21,"Nahrungsergänzungsmittel; Kapseln mit Korallenpulver, Mineralstoffen und Vitamin C Eine Warenprobe wurde nicht vorgelegt. Die vorgelegte Verpackung (Originalfaltschachtel) gibt u. a. Informationen ü",,,,,,,2008-08-27,2014-08-26,expired,de,0.56,false,"[""AS CAPSULES"",""INULIN"",""VITAMIN C""]",,,,,
low_conf,565951,DK15/05-2121-00382,eu_ebti,DK,EU,190190,1901909975,19,"Produktet foreligger som et fint lysegult pulver - et konsum-is-miks produkt - som efter blanding med vand er beregnet til fremstilling af softice. Produktet er angivet at indeholde 43 % sukker, 42 %m",,,,,,,2005-09-09,2008-12-31,expired,da,0.52,false,"[""ICE CREAM""]",,,,,
low_conf,565952,DK15/05-2121-00383,eu_ebti,DK,EU,190190,1901909975,19,Produktet foreligger som et fint lysegult pulver - et konsum-is-miks produkt - som efter blanding med vand er beregnet til fremstilling af softice. Produktet er angivet at indeholde 42 % skummetmælksp,,,,,,,2005-09-09,2008-12-31,expired,da,0.52,false,"[""ICE CREAM""]",,,,,
low_conf,565953,DK15/05-2121-00389,eu_ebti,DK,EU,190190,1901909975,19,"Produktet foreligger som et fint lysegult pulver - et konsum-is-miks produkt - som efter blanding med vand er beregnet til fremstilling af softice. Produktet er angivet at indeholde mælkepulver, sukke",,,,,,,2005-09-09,2008-12-31,expired,da,0.52,false,"[""ICE CREAM""]",,,,,
low_conf,565954,ES-ADUANAS-2006-000071,eu_ebti,ES,EU,190190,1901909975,19,"Preparación alimenticia a base de leche, flan, que además incorpora azúcar, huevo etc. Se presenta en tarro de vidrio con tapa de metal y 110 gramos de peso neto y en packs de dos unidades.",,,,automotive,,,2006-02-27,2008-12-31,expired,es,0.52,false,,,,,,
low_conf,565955,ES-ADUANAS-2006-000072,eu_ebti,ES,EU,190190,1901909975,19,"Preparación alimenticia a base de leche, natillas, que además incorpora azúcar y huevo. Se presenta en tarro de vidrio con tapa de metal y 145 gramos de peso neto.",,,,automotive,,,2006-03-06,2008-12-31,expired,es,0.52,false,,,,,,
low_conf,565956,ES-ADUANAS-2006-000073,eu_ebti,ES,EU,190190,1901909975,19,"Preparación alimenticia, arroz con leche, que incorpora leche entera, arroz, etc. Se presenta en tarro de vidrio con tapa de metal y 145 ó 270 gramos de peso neto.",,,,,,,2006-03-06,2008-12-31,expired,es,0.52,false,"[""RICE PUDDING""]",,,,,
